8/8/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-06 8221,VISA,-70.86
8/8/2025,INSURANCE USLIABILITYINSUR,EFT,-255
8/8/2025,ACTIVITY CHARGE,FEE,-4
8/11/2025,EDI PYMNTS MANHEIM US,EFT,240
8/11/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-222.18
8/11/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-07 8221,VISA,-88.02
8/11/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-08 8221,VISA,-78.39
8/11/2025,VISA AUTOZONE 10580 AURORA CO ON 08-10 8221,VISA,-261.32
8/12/2025,Ach transf S PROVISIONS LLC,EFT,584.97
8/12/2025,Ach transf S PROVISIONS LLC,EFT,3569.31
8/12/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1636.21
8/12/2025,VISA CASH APP*RICO Oakland CA ON 08-11 9160,VISA,-175
8/13/2025,250812322 ANEW TRANSPORT L,EFT,225
8/13/2025,EDI PYMNTS MANHEIM US,EFT,240
8/13/2025,Ach transf S PROVISIONS LLC,EFT,1642.81
8/13/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-11 8221,VISA,-86.12
8/14/2025,A CARVANA,EFT,107.8
8/14/2025,ZELLE PAYMENT FROM M REZA MOUMENZADEH,TRANSFER,150
8/14/2025,A CARVANA,EFT,253.82
8/14/2025,EDI PYMNTS MANHEIM US,EFT,493.77
8/14/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-12 8221,VISA,-85.37
8/14/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 08-13 9160,VISA,-31.15
8/15/2025,EDI PYMNTS MANHEIM US,EFT,300
8/15/2025,Ach transf S PROVISIONS LLC,EFT,4694.31
8/15/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-150
8/15/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-13 8221,VISA,-89.34
8/15/2025,VISA O'REILLY 2859 AURORA CO ON 08-15 8221,VISA,-37.8
8/15/2025,CHECK # 0022,22,-1000
8/18/2025,EF-70230 Expedited Freigh,EFT,80
8/18/2025,EF-69271 Expedited Freigh,EFT,125
8/18/2025,EDI PYMNTS MANHEIM US,EFT,160
8/18/2025,250815258 ANEW TRANSPORT L,EFT,425
8/18/2025,TRANSFER #691508 TO CHECKING XXX-XXX-2425 [RICH WHITE 8.15.25-8.18.25],TRANSFER,-600
8/18/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1100
8/18/2025,INTERNET TRANSFER #565962 TO CHECKING XXX-XXX-2425 [8.12.25-8.15.25 - RICH LITTLE],TRANSFER,-2236.25
8/18/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-14 8221,VISA,-80.28
8/18/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 08-15 9160,VISA,-27.7
8/19/2025,250818222 ANEW TRANSPORT L,EFT,50
8/19/2025,CHECK # 0024,24,-1514.68
8/20/2025,250819282 ANEW TRANSPORT L,EFT,150
8/20/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 08-19 9160,VISA,-31.15
8/20/2025,COUNTER CHECK * NON-PREPRINTED FORM,CHECK,-800
8/21/2025,EDI PYMNTS MANHEIM US,EFT,503.05
8/21/2025,Ach transf S PROVISIONS LLC,EFT,1637.89
8/21/2025,INTERNET TRANSFER #944960 TO CHECKING XXX-XXX-2425 [RICH - LITTLE PAY],TRANSFER,-1551.54
8/21/2025,VISA CASH APP*RICO Oakland CA ON 08-20 9160,VISA,-200
8/22/2025,EDI PYMNTS MANHEIM US,EFT,200
8/22/2025,INTERNET TRANSFER #036986 TO CHECKING XXX-XXX-2425 [RICH 8.18.22-8.22.25],TRANSFER,-1800.78
8/22/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-20 8221,VISA,-90.02
8/25/2025,EDI PYMNTS MANHEIM US,EFT,125
8/25/2025,INTERNET TRANSFER #273759 FROM CHECKING XXX-XXX-2425 [STEVE RETURN ZELLE WOULDN'T WORK],TRANSFER,1679.18
8/25/2025,TRANSFER #223664 TO CHECKING XXX-XXX-2425,TRANSFER,-350
8/25/2025,INTERNET TRANSFER #273657 TO CHECKING XXX-XXX-2425 [STEVE - 8.18.25-8.22.25],TRANSFER,-1679.18
8/25/2025,VISA O'REILLY 2859 AURORA CO ON 08-24 8221,VISA,-41.02
8/26/2025,VISA O'REILLY 3784 AURORA CO ON 08-26 8221,VISA,-61.53
8/27/2025,EDI PYMNTS MANHEIM US,EFT,240
8/27/2025,EF-71514 Expedited Freigh,EFT,345
8/27/2025,Ach transf S PROVISIONS LLC,EFT,877.44
8/27/2025,Ach transf S PROVISIONS LLC,EFT,5364.17
8/27/2025,GEICO PYMT GEICO,EFT,-5885.34
8/27/2025,PAYMENT VENMO,EFT,-1679.18
8/28/2025,EDI PYMNTS MANHEIM US,EFT,240
8/29/2025,EF-72298 Expedited Freigh,EFT,80
8/29/2025,EDI PYMNTS MANHEIM US,EFT,273.74
8/29/2025,VISA SHELL OIL 57443772900 AURORA CO ON 08-27 8221,VISA,-70.18
9/2/2025,EF-72236 Expedited Freigh,EFT,80
9/2/2025,EF-72146 Expedited Freigh,EFT,80
9/2/2025,EF-72127 Expedited Freigh,EFT,115
9/2/2025,EF-71165D Expedited Freigh,EFT,330
9/2/2025,VISA CENTRALDISPATCH.COM 858-259-6084 NY ON 08-29 9160,VISA,-139.95
9/2/2025,VISA CASH APP*RICO Oakland CA ON 08-30 9160,VISA,-685.42
9/2/2025,VISA KING SOOPERS # 0 19853 E. CENTENNIAL CO ON 08-30 8221,VISA,-101.46
9/2/2025,VISA ITI*CO Douglas DMV Kios Parker CO ON 08-30 8221,VISA,-395.54
9/2/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 08-31 9160,VISA,-30.65
9/2/2025,VISA MY SUPER DISPATCH LLC 8169747002 KS ON 09-01 9160,VISA,-200
9/2/2025,PAYMENT VENMO,EFT,-317.59
9/3/2025,Ach transf S PROVISIONS LLC,EFT,1225.79
9/3/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-310
9/3/2025,VISA RV VAULT AURORA 720-9032619 CO ON 09-01 8221,VISA,-234.6
9/4/2025,ACH ITEMS RC LOGISTICS LLC,EFT,100
9/4/2025,EDI PYMNTS MANHEIM US,EFT,493.74
9/4/2025,Ach transf S PROVISIONS LLC,EFT,953.97
9/4/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-974.36
9/4/2025,TRANSFER #137100 TO CHECKING XXX-XXX-9847,TRANSFER,-7000
9/5/2025,OKTUL Nationwide Trans,EFT,250
9/5/2025,EDI PYMNTS MANHEIM US,EFT,683.96
9/5/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-03 8221,VISA,-86.03
9/5/2025,VISA CASH APP*RICO Oakland CA ON 09-05 9160,VISA,-155
9/5/2025,VISA AUTOZONE 0827 AURORA CO ON 09-05 8221,VISA,-50.75
9/8/2025,YULOKKAL Nationwide Trans,EFT,250
9/8/2025,Ach transf S PROVISIONS LLC,EFT,2493.91
9/8/2025,INTERNET TRANSFER #279951 TO CHECKING XXX-XXX-2425 [RICH WHITE - 9.1.25-9.5.25],TRANSFER,-935.52
9/8/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1715.52
9/8/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-04 8221,VISA,-70.12
9/8/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-05 8221,VISA,-67.34
9/8/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-05 9160,VISA,-41.4
9/8/2025,VISA IRON BEAR TRAILER DENVER CO ON 09-06 8221,VISA,-361.36
9/8/2025,VISA WM SUPERCENTER # AURORA CO ON 09-06 8221,VISA,-56.44
9/8/2025,ACTIVITY CHARGE,FEE,-4
9/9/2025,EF-72992 Expedited Freigh,EFT,80
9/10/2025,EF-73032 Expedited Freigh,EFT,80
9/10/2025,EF-73134 Expedited Freigh,EFT,80
9/10/2025,EDI PYMNTS MANHEIM US,EFT,277.73
9/10/2025,Ach transf S PROVISIONS LLC,EFT,4882.62
9/10/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-836.74
9/11/2025,EN1-031725 VRCG Inc,EFT,100
9/11/2025,ACH ITEMS RC LOGISTICS LLC,EFT,150
9/11/2025,EDI PYMNTS MANHEIM US,EFT,150
9/11/2025,Ach transf S PROVISIONS LLC,EFT,2967.76
9/11/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-09 8221,VISA,-114.8
9/12/2025,PYMMTS MONTWAY LLC,EFT,180
9/12/2025,EDI PYMNTS MANHEIM US,EFT,300
9/12/2025,EF-73423 Expedited Freigh,EFT,320
9/12/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-10 8221,VISA,-86
9/12/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-11 9160,VISA,-40.45
9/15/2025,EDI PYMNTS MANHEIM US,EFT,80
9/15/2025,EF-73445 Expedited Freigh,EFT,80
9/15/2025,ZELLE PAYMENT FROM RICHARD WHITE JR,TRANSFER,250
9/15/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-775.12
9/15/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-2034.23
9/15/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-11 8221,VISA,-64.37
9/15/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-12 8221,VISA,-81.2
9/15/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-13 9160,VISA,-41.8
9/16/2025,A CARVANA,EFT,135.48
9/16/2025,EDI PYMNTS MANHEIM US,EFT,590
9/16/2025,Ach transf S PROVISIONS LLC,EFT,1758.82
9/17/2025,A CARVANA,EFT,205.8
9/17/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-250
9/18/2025,isTul-6924 Expedited Transp,EFT,250
9/18/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-16 8221,VISA,-84.63
9/19/2025,EDI PYMNTS MANHEIM US,EFT,100
9/19/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1608.7
9/19/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-17 8221,VISA,-80.02
9/19/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-18 9160,VISA,-39.5
9/22/2025,A CARVANA,EFT,112.7
9/22/2025,A CARVANA,EFT,147
9/22/2025,EDI PYMNTS MANHEIM US,EFT,225
9/22/2025,Ach transf S PROVISIONS LLC,EFT,4336.61
9/22/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-248.64
9/22/2025,INTERNET TRANSFER #648840 TO CHECKING XXX-XXX-2425 [9.19.25-9.22.25 - LITTLE RICH],TRANSFER,-1918.59
9/22/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-18 8221,VISA,-130.02
9/22/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-19 8221,VISA,-86.18
9/22/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-20 9160,VISA,-37.65
9/22/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-21 9160,VISA,-29.75
9/23/2025,PYMMTS MONTWAY LLC,EFT,180
9/23/2025,EDI PYMNTS MANHEIM US,EFT,240
9/24/2025,EDI PYMNTS MANHEIM US,EFT,240
9/24/2025,ZELLE PAYMENT TO GREEN FREIGHT LOGISTIC,TRANSFER,-55
9/24/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-22 8221,VISA,-65.46
9/24/2025,VISA DISCOUNT TIRE CO 3601 TOW AURORA CO ON 09-24 8221,VISA,-646.73
9/25/2025,EDI PYMNTS MANHEIM US,EFT,140
9/25/2025,Ach transf S PROVISIONS LLC,EFT,3100.15
9/25/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-23 8221,VISA,-64.37
9/26/2025,EDI PYMNTS MANHEIM US,EFT,505
9/26/2025,INTERNET TRANSFER #886611 TO CHECKING XXX-XXX-2425 [9.22.25-9.25.25 RICHARD PAY],TRANSFER,-745.92
9/26/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-25 9160,VISA,-41.7
9/26/2025,VISA CASH APP*RICO Oakland CA ON 09-25 9160,VISA,-150
9/29/2025,A CARVANA,EFT,107.8
9/29/2025,EDI PYMNTS MANHEIM US,EFT,225
9/29/2025,EF-75093 Expedited Freigh,EFT,345
9/29/2025,INTERNET TRANSFER #024754 TO CHECKING XXX-XXX-2425 [9.23.25-9.26.25 - LITTLE RICH],TRANSFER,-2088.78
9/29/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-25 8221,VISA,-78.99
9/29/2025,VISA CASH APP*RICO Oakland CA ON 09-26 9160,VISA,-150
9/29/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 09-28 9160,VISA,-33.5
9/29/2025,PREM COLL GEICO,EFT,-2963.97
9/30/2025,VISA CENTRALDISPATCH.COM 858-259-6084 NY ON 09-29 9160,VISA,-139.95
10/1/2025,EDI PYMNTS MANHEIM US,EFT,724.86
10/1/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-29 8221,VISA,-83.02
10/2/2025,EDI PYMNTS MANHEIM US,EFT,130
10/2/2025,VISA SHELL OIL 57443772900 AURORA CO ON 09-30 8221,VISA,-75.62
10/2/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-01 9160,VISA,-25.8
10/2/2025,VISA CASH APP*RICO Oakland CA ON 10-01 9160,VISA,-150
10/2/2025,VISA MY SUPER DISPATCH LLC 8169747002 KS ON 10-01 9160,VISA,-150
10/3/2025,A CARVANA,EFT,78.4
10/3/2025,MOBILE DEPOSIT,DEPOSIT,100
10/3/2025,PYMMTS MONTWAY LLC,EFT,110
10/3/2025,MOBILE DEPOSIT,DEPOSIT,150
10/3/2025,MOBILE DEPOSIT,DEPOSIT,300
10/3/2025,MOBILE DEPOSIT,DEPOSIT,400
10/3/2025,Ach transf S PROVISIONS LLC,EFT,1499.67
10/3/2025,Ach transf S PROVISIONS LLC,EFT,5602.64
10/3/2025,VISA RV VAULT AURORA 720-9032619 CO ON 10-01 8221,VISA,-234.6
10/3/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-01 8221,VISA,-70.59
10/3/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-01 8221,VISA,-130.02
10/3/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-02 9160,VISA,-34.45
10/3/2025,VISA CASH APP*RICO Oakland CA ON 10-02 9160,VISA,-1467.04
10/3/2025,VISA DISCOUNT TIRE CO 3601 TOW AURORA CO ON 10-03 8221,VISA,-207.62
10/6/2025,EDI PYMNTS MANHEIM US,EFT,480
10/6/2025,Ach transf S PROVISIONS LLC,EFT,950.58
10/6/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1695.95
10/6/2025,INTERNET TRANSFER #805801 TO CHECKING XXX-XXX-9847 [TONY PAY],TRANSFER,-15630
10/6/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-05 9160,VISA,-26.45
10/7/2025,Ach transf S PROVISIONS LLC,EFT,151.12
10/7/2025,EDI PYMNTS MANHEIM US,EFT,180
10/7/2025,PAYMENT KB Freight Broke,EFT,230
10/7/2025,Ach transf S PROVISIONS LLC,EFT,3078.97
10/7/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-06 9160,VISA,-30
10/7/2025,VISA CASH APP*RICO Oakland CA ON 10-06 9160,VISA,-175
10/7/2025,VISA WM SUPERCENTER # AURORA CO ON 10-07 8221,VISA,-131.65
10/8/2025,Ach transf S PROVISIONS LLC,EFT,146.25
10/8/2025,EDI PYMNTS MANHEIM US,EFT,260
10/8/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-541.94
10/8/2025,INTERNET TRANSFER #021355 TO CHECKING XXX-XXX-2425 [10.3.25-10.6.25 PARTIAL - RICH LITTLE],TRANSFER,-604.13
10/8/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1958.06
10/8/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-06 8221,VISA,-150.03
10/8/2025,VISA MCDONALD'S F7367 AURORA CO ON 10-07 8221,VISA,-7.97
10/8/2025,ACTIVITY CHARGE,FEE,-4
10/9/2025,Ach transf S PROVISIONS LLC,EFT,165.75
10/9/2025,Ach transf S PROVISIONS LLC,EFT,1135.83
10/10/2025,PYMMTS ADTLLC,EFT,175
10/10/2025,EDI PYMNTS MANHEIM US,EFT,240
10/10/2025,Ach transf S PROVISIONS LLC,EFT,745.87
10/14/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-821.06
10/14/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-09 8221,VISA,-130.01
10/14/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-10 9160,VISA,-38.05
10/14/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-10 8221,VISA,-120.04
10/14/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-13 9160,VISA,-32
10/14/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-13 9160,VISA,-39.5
10/15/2025,A CARVANA,EFT,132.3
10/15/2025,A CARVANA,EFT,490
10/15/2025,EDI PYMNTS MANHEIM US,EFT,520
10/15/2025,Ach transf S PROVISIONS LLC,EFT,1199.03
10/15/2025,Ach transf S PROVISIONS LLC,EFT,2146.93
10/15/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-13 8221,VISA,-73.86
10/15/2025,VISA CASH APP*RICO Oakland CA ON 10-14 9160,VISA,-175
10/15/2025,"Ach transf TruckSmarter, In",EFT,-1199.03
10/16/2025,isTul-1710 Expedited Transp,EFT,100
10/16/2025,PYMMTS ADTLLC,EFT,300
10/16/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1305.07
10/16/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-1496.65
10/16/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-14 8221,VISA,-76.57
10/16/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-15 9160,VISA,-48.2
10/17/2025,B88648 LR Auto Brokers,EFT,250
10/17/2025,C17009 LR Auto Brokers,EFT,250
10/17/2025,Ach transf S PROVISIONS LLC,EFT,1555.06
10/17/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-15 8221,VISA,-71.7
10/20/2025,A CARVANA,EFT,122.5
10/20/2025,INTERNET TRANSFER #035661 TO CHECKING XXX-XXX-9377 [CC],TRANSFER,-663.98
10/20/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-784.69
10/20/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-17 8221,VISA,-105.19
10/20/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-18 9160,VISA,-30.35
10/21/2025,EDI PYMNTS MANHEIM US,EFT,191.28
10/21/2025,MOBILE DEPOSIT,DEPOSIT,200
10/21/2025,PYMMTS MONTWAY LLC,EFT,500
10/21/2025,VISA CASH APP*RICO Oakland CA ON 10-20 9160,VISA,-320.24
10/22/2025,A CARVANA,EFT,91.73
10/22/2025,A CARVANA,EFT,105.84
10/22/2025,A CARVANA,EFT,118.54
10/22/2025,808499 LR Auto Brokers,EFT,250
10/22/2025,Ach transf S PROVISIONS LLC,EFT,4007.93
10/22/2025,VISA CASH APP*RICO Oakland CA ON 10-22 9160,VISA,-120
10/23/2025,EF13799 LR Auto Brokers,EFT,250
10/23/2025,PYMMTS MONTWAY LLC,EFT,375
10/23/2025,EDI PYMNTS MANHEIM US,EFT,572
10/23/2025,INTERNET TRANSFER #279053 TO CHECKING XXX-XXX-2425 [10.21.25-10.23.25 LITTLE],TRANSFER,-2157.75
10/24/2025,Ach transf S PROVISIONS LLC,EFT,1316.16
10/24/2025,TRANSFER #374975 TO CHECKING XXX-XXX-2425,TRANSFER,-350
10/24/2025,VISA SHELL OIL 57443772900 AURORA CO ON 10-22 8221,VISA,-84.96
10/24/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-23 9160,VISA,-43
10/24/2025,VISA CASH APP*RICO Oakland CA ON 10-23 9160,VISA,-150
10/27/2025,A CARVANA,EFT,117.6
10/27/2025,Ach transf S PROVISIONS LLC,EFT,253.5
10/27/2025,VISA E 470 EXPRESS TOLLS 303-5373470 CO ON 10-24 9160,VISA,-44.45
10/28/2025,Ach transf S PROVISIONS LLC,EFT,133.57
10/28/2025,251027231 ANEW TRANSPORT L,EFT,388
10/28/2025,PREM COLL GEICO,EFT,-2920.97
10/29/2025,EDI PYMNTS MANHEIM US,EFT,180
10/29/2025,Ach transf S PROVISIONS LLC,EFT,321.75
10/29/2025,INTERNET TRANSFER #717818 TO CHECKING XXX-XXX-2425 [10.24.25-10.27.25],TRANSFER,-452.01
10/29/2025,TRANSFER #755177 TO CHECKING XXX-XXX-2425 [TRUCK],TRANSFER,-1200
10/30/2025,A CARVANA,EFT,127.4
10/30/2025,A CARVANA,EFT,235.2
10/30/2025,Ach transf S PROVISIONS LLC,EFT,2298.07
10/30/2025,VISA CENTRALDISPATCH.COM 858-259-6084 NY ON 10-29 9160,VISA,-139.95
10/30/2025,VISA DISCOUNT TIRE CO 3601 TOW AURORA CO ON 10-30 8221,VISA,-310.83
10/31/2025,EDI PYMNTS MANHEIM US,EFT,50
10/31/2025,Ach transf S PROVISIONS LLC,EFT,292.5
10/31/2025,251030372 ANEW TRANSPORT L,EFT,388
10/31/2025,ZELLE PAYMENT TO RICHARD WHITE,TRANSFER,-100
10/31/2025,INTERNET TRANSFER #976939 TO CHECKING XXX-XXX-2425,TRANSFER,-550
